real_word_len_list,fake_word_len_list,ai_word_len_list,real_sentence_len_list,fake_sentence_len_list,ai_sentence_len_list,real_article_len_list,fake_article_len_list,ai_article_len_list,real_no_verifiable_facts,fake_no_verifiable_facts,ai_no_verifiable_facts
,9,,,,,,,,,,
,5,,,,,,,,,,
,6,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,9,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,6,,,,,,,,,,
,1,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,7,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,10,,,,,,,,,,
,7,,,,,,,,,,
,7,,,,,,,,,,
,11,,,,,,,,,,
,5,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,10,,,,,,,,,,
,3,,,,,,,,,,
,10,,,,,,,,,,
,8,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,9,,,,,,,,,,
,9,,,,,,,,,,
,8,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,12,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,1,,,,,,,,,,
,1,,,,,,,,,,
,7,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,10,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,6,,,,,,,,,,
,6,,,,,,,,,,
,6,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,11,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,12,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,11,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,10,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,1,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,6,,,,,,,,,,
,5,,,,,,,,,,
,9,,,,,,,,,,
,5,,,,,,,,,,
,7,,,,,,,,,,
,10,,,,,,,,,,
,9,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,10,,,,,,,,,,
,10,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,9,,,,,,,,,,
,7,,,,,,,,,,
,7,,,,,,,,,,
,6,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,8,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,11,,,,,,,,,,
,3,,,,,,,,,,
,10,,,,,,,,,,
,8,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,5,,,,,,,,,,
,10,,,,,,,,,,
,8,,,,,,,,,,
,5,,,,,,,,,,
,7,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,9,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,11,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,6,,,,,,,,,,
,9,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,8,,,,,,,,,,
,5,,,,,,,,,,
,1,,,,,,,,,,
,7,,,,,,,,,,
,11,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,9,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,9,,,,,,,,,,
,1,,,,,,,,,,
,7,,,,,,,,,,
,5,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,1,,,,,,,,,,
,10,,,,,,,,,,
,6,,,,,,,,,,
,7,,,,,,,,,,
,1,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,1,,,,,,,,,,
,10,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,10,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,3,,,,,,,,,,
,9,,,,,,,,,,
,7,,,,,,,,,,
,11,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,10,,,,,,,,,,
,14,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,6,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,10,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,9,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,10,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,12,,,,,,,,,,
,9,,,,,,,,,,
,2,,,,,,,,,,
,10,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,9,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,9,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,13,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,1,,,,,,,,,,
,10,,,,,,,,,,
,6,,,,,,,,,,
,5,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,8,,,,,,,,,,
,10,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,1,,,,,,,,,,
,7,,,,,,,,,,
,6,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,9,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,10,,,,,,,,,,
,1,,,,,,,,,,
,1,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,9,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,10,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,5,,,,,,,,,,
,10,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,10,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,11,,,,,,,,,,
,6,,,,,,,,,,
,7,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,10,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,1,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,11,,,,,,,,,,
,10,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,1,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,1,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,1,,,,,,,,,,
,4,,,,,,,,,,
,9,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,6,,,,,,,,,,
,10,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,7,,,,,,,,,,
,8,,,,,,,,,,
,8,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,1,,,,,,,,,,
,8,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,9,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,1,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,1,,,,,,,,,,
,1,,,,,,,,,,
,5,,,,,,,,,,
,6,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,9,,,,,,,,,,
,1,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,9,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,1,,,,,,,,,,
,1,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,14,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,1,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,11,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,1,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,6,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,1,,,,,,,,,,
,10,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,1,,,,,,,,,,
,1,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,6,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,5,,,,,,,,,,
,5,,,,,,,,,,
,7,,,,,,,,,,
,5,,,,,,,,,,
,6,,,,,,,,,,
,7,,,,,,,,,,
,9,,,,,,,,,,
,8,,,,,,,,,,
,5,,,,,,,,,,
,9,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,11,,,,,,,,,,
,9,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,5,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,11,,,,,,,,,,
,8,,,,,,,,,,
,9,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,7,,,,,,,,,,
,3,,,,,,,,,,
,10,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,11,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,5,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,5,,,,,,,,,,
,8,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,11,,,,,,,,,,
,3,,,,,,,,,,
,11,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,8,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,9,,,,,,,,,,
,7,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,1,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,9,,,,,,,,,,
,10,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,11,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,9,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,1,,,,,,,,,,
,5,,,,,,,,,,
,9,,,,,,,,,,
,3,,,,,,,,,,
,1,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,6,,,,,,,,,,
,12,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,11,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,1,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,11,,,,,,,,,,
,9,,,,,,,,,,
,1,,,,,,,,,,
,1,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,5,,,,,,,,,,
,10,,,,,,,,,,
,1,,,,,,,,,,
,4,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,7,,,,,,,,,,
,1,,,,,,,,,,
,8,,,,,,,,,,
,10,,,,,,,,,,
,1,,,,,,,,,,
,5,,,,,,,,,,
,7,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,9,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,11,,,,,,,,,,
,9,,,,,,,,,,
,24,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,11,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,6,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,9,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,6,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,9,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,10,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,13,,,,,,,,,,
,5,,,,,,,,,,
,4,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,10,,,,,,,,,,
,10,,,,,,,,,,
,9,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,9,,,,,,,,,,
,8,,,,,,,,,,
,7,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,1,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,11,,,,,,,,,,
,1,,,,,,,,,,
,8,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,9,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,20,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,8,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
,1,,,,,,,,,,
,10,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,7,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,6,,,,,,,,,,
,8,,,,,,,,,,
,5,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,6,,,,,,,,,,
,3,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,8,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,8,,,,,,,,,,
,4,,,,,,,,,,
,2,,,,,,,,,,
,5,,,,,,,,,,
,7,,,,,,,,,,
,2,,,,,,,,,,
,3,,,,,,,,,,
,15,,,,,,,,,,
,6,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,4,,,,,,,,,,
,7,,,,,,,,,,
,8,,,,,,,,,,
,7,,,,,,,,,,
,7,,,,,,,,,,
,6,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,3,,,,,,,,,,
,2,,,,,,,,,,
,8,,,,,,,,,,
,2,,,,,,,,,,
,11,,,,,,,,,,
,5,,,,,,,,,,
,3,,,,,,,,,,
,7,,,,,,,,,,
,6,,,,,,,,,,
,1,,,,,,,,,,
,2,,,,,,,,,,
,2,,,,,,,,,,
,4,,,,,,,,,,
,5,,,,,,,,,,
